0,"0,979426","1,08974"
10,"0,963333","0,783044"
20,"0,988474","0,934226115"
30,"0,984064",
40,"0,978537",
50,"0,971471",
60,"0,991315",
70,"0,976834",
80,"0,985501",
90,"1,00116",
100,"0,978186",
110,"0,955678",
120,"0,950503",
130,"0,92609",
140,"0,986343",
150,"0,992409",
160,"0,96335",
170,"0,93945",
180,"0,888623",
190,"0,917142",
200,"0,924438",
210,"0,942136",
220,"0,932736",
230,"0,918744",
240,"0,934571",
250,"0,911098",
260,"0,924503",
270,"0,960483",
280,"1,01715",
290,"1,048",
300,"0,988567",
310,"0,93866",
320,"0,93816",
330,"0,913352",
340,"0,916822",
350,"0,955487",
360,"0,968535",
370,"0,923531",
380,"0,924042",
390,"0,959033",
400,"0,947499",
410,"0,969761",
420,"0,961309",
430,"0,944389",
440,"0,964448",
450,"0,955246",
460,"0,938956",
470,"0,943882",
480,"0,919833",
490,"0,93791",
500,"0,973034",
510,"0,973315",
520,"0,978596",
530,"0,967684",
540,"0,913346",
550,"0,913832",
560,"0,928936",
570,"0,920402",
580,"0,952394",
590,"0,953702",
600,"0,962308",
610,"0,929035",
620,"0,903676",
630,"0,907927",
640,"0,900225",
650,"0,889882",
660,"0,944307",
670,"0,939877",
680,"0,963427",
690,"0,973031",
700,"0,998335",
710,"0,974253",
720,"0,996278",
730,"1,00959",
740,"0,989839",
750,"0,965786",
760,"0,919946",
770,"0,892331",
780,"0,925948",
790,"0,931558",
800,"0,971711",
810,"0,999964",
820,"1,03236",
830,"0,988067",
840,"0,965769",
850,"1,0203",
860,"1,00067",
870,"0,994654",
880,"0,974389",
890,"1,01398",
900,"0,986609",
910,"1,0024",
920,"0,980718",
930,"0,949569",
940,"0,947353",
950,"0,93861",
960,"0,955282",
970,"0,967768",
980,"0,934863",
990,"0,98476",
1000,"0,969203",
1010,"0,991244",
1020,"0,996516",
1030,"0,956068",
1040,"0,964461",
1050,"0,968475",
1060,"0,945218",
1070,"0,987011",
1080,"0,994621",
1090,"0,966445",
1100,"0,987529",
1110,"0,988199",
1120,"0,949058",
1130,"0,951251",
1140,"0,919304",
1150,"0,947799",
1160,"0,971195",
1170,"0,940978",
1180,"0,924097",
1190,"0,927869",
1200,"0,881927",
1210,"0,893898",
1220,"0,917295",
1230,"0,932349",
1240,"0,910338",
1250,"0,939793",
1260,"0,883577",
1270,"0,90885",
1280,"0,894543",
1290,"0,946239",
1300,"0,924994",
1310,"0,903481",
1320,"0,920947",
1330,"0,920501",
1340,"0,961723",
1350,"0,885053",
1360,"0,868647",
1370,"0,838676",
1380,"0,881598",
1390,"0,831755",
1400,"0,842669",
