0,"0,813123","0,876855"
10,"0,826196","0,64577"
20,"0,799793","0,754850708"
30,"0,798652",
40,"0,806005",
50,"0,82615",
60,"0,847918",
70,"0,851819",
80,"0,821829",
90,"0,808558",
100,"0,822636",
110,"0,845945",
120,"0,804912",
130,"0,784874",
140,"0,806416",
150,"0,801124",
160,"0,846625",
170,"0,848627",
180,"0,851912",
190,"0,859965",
200,"0,826765",
210,"0,852671",
220,"0,812736",
230,"0,825958",
240,"0,82744",
250,"0,806949",
260,"0,866111",
270,"0,822836",
280,"0,822147",
290,"0,834022",
300,"0,810369",
310,"0,794455",
320,"0,764745",
330,"0,808441",
340,"0,813181",
350,"0,799454",
360,"0,855621",
370,"0,840082",
380,"0,820692",
390,"0,787124",
400,"0,824801",
410,"0,816426",
420,"0,814418",
430,"0,833818",
440,"0,846292",
450,"0,843135",
460,"0,852632",
470,"0,837368",
480,"0,822102",
490,"0,779682",
500,"0,760686",
510,"0,75182",
520,"0,73618",
530,"0,741102",
540,"0,767166",
550,"0,738557",
560,"0,723238",
570,"0,719633",
580,"0,736927",
590,"0,739198",
600,"0,743814",
610,"0,739736",
620,"0,745827",
630,"0,74922",
640,"0,762529",
650,"0,752461",
660,"0,761571",
670,"0,738997",
680,"0,721744",
690,"0,723024",
700,"0,725874",
710,"0,725918",
720,"0,743627",
730,"0,729104",
740,"0,731198",
750,"0,716589",
760,"0,720475",
770,"0,741037",
780,"0,707749",
790,"0,728128",
800,"0,702745",
810,"0,769852",
820,"0,759059",
830,"0,756067",
840,"0,789878",
850,"0,765508",
860,"0,787963",
870,"0,777994",
880,"0,791592",
890,"0,817713",
900,"0,822744",
910,"0,807105",
920,"0,825647",
930,"0,860189",
940,"0,867816",
950,"0,829395",
960,"0,80834",
970,"0,791261",
980,"0,794075",
990,"0,807137",
1000,"0,800518",
1010,"0,760219",
1020,"0,800868",
1030,"0,815712",
1040,"0,814263",
1050,"0,813347",
1060,"0,839991",
1070,"0,828886",
1080,"0,81344",
1090,"0,825859",
1100,"0,824952",
1110,"0,822581",
1120,"0,837709",
1130,"0,82631",
1140,"0,823572",
1150,"0,821773",
